"","Site","lat","long","SOC","CLAY","pGPP","TSOI","lig_N","MIMSOC","MIMMIC","MIMLIT","MIM_CO","LITm","LITs","MICr","MICK","SOMa","SOMc","SOMp","desorb","JITn","DEBUG","run_num","Vslope_x","Vint_x","Kslope_x","Kint_x","Tau_x","CUE_x","desorb_x","fPHYS_x","RMSE"
"1253","S54",43.08383388,-116.7426316,4,24.6000004,197.4669952,10.7011995,11.6999998,4.05135103660811,0.0564376708981908,0.374235106010225,0.564521706423948,0.051047079382154,0.323188026628071,0.020364236655344,0.0360734342428468,0.150618380089091,0.225469729546304,3.2445901500643,9.62628043764719e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1254","S56",43.10206491,-116.8024789,2.39,20.7000008,680.4650269,11.4967003,11.6999998,6.06822222121543,0.101949755767672,0.346799399643096,0.540784887781289,0.0483956070458181,0.298403792597278,0.0357823390334137,0.0661674167342584,0.130710439396165,0.208328628021034,5.28043399838746,1.02062155036681e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1255","S72",43.10253977,-116.7837883,8.15,20.3999996,1135.640015,9.6892405,22,8.40178224569583,0.144604145702951,0.410802695215265,0.54249140581754,0.0578265162705089,0.352976178944756,0.0508570135260238,0.0937471321769267,0.155122015467231,0.245709549726524,7.44554383958385,1.02522471510885e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1256","S76",43.10454054,-116.7381214,1.59,24.6000004,4.6346002,10.9979,11.6999998,2.9669304712388,0.0381907961091495,0.364980264196148,0.566057402947932,0.0495284833537064,0.315451780842441,0.0138042084673048,0.0243865876418447,0.14624196088158,0.219996200172818,2.1975212498791,9.62628043764719e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1257","S94",43.10638402,-116.7730514,4.82,14.3000002,408.7380066,11.1058998,11.6999998,4.1079775716752,0.0760082691175444,0.360199150539572,0.511211414894991,0.0519905274697216,0.308208623069851,0.0257120177999709,0.0502962513175736,0.119380926441991,0.214882177891693,3.33750704768439,1.12345843258498e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1258","S102",43.11066219,-116.7333353,6.65,22.2999992,538.6149902,7.0387502,21.3603001,5.91308400114212,0.0886107718190647,0.518129941108199,0.550042409098449,0.0741017005521483,0.444028240556051,0.0314440960565587,0.057166675762506,0.207662035962505,0.30984391866664,4.78883733358572,9.9641825860812e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1259","S108",43.12158715,-116.787974,5.06,14.3,689.4979858,7.6333899,11.7,5.55048968135682,0.102362706420645,0.492218009074565,0.511731864661818,0.0730123486352165,0.419205660439349,0.0346504958008443,0.0677122106198005,0.167661734148721,0.292067452256449,4.49617977945644,1.12345843595536e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1260","S109",43.12187239,-116.785596,10.22,14.3,873.5079956,7.2474699,11.7,6.36122393537791,0.119637418217927,0.509680028178131,0.511921734707269,0.0758387023243268,0.433841325853804,0.0405080456640687,0.079129372553858,0.174151194590358,0.302181556438953,5.25557373795254,1.12345843595536e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1261","S113",43.12231214,-116.779423,8.73,14.3,656.2800293,8.4466105,11.7,5.34239155504253,0.0992509268272308,0.45743192808638,0.511580657436911,0.0674353854674652,0.389996542618914,0.0335905690164051,0.0656603578108257,0.154850833989879,0.271770126883905,4.35908773925514,1.12345843595536e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1262","S116",43.12292115,-116.782785,6.25,14.3,704.7609863,6.47193,11.7,5.72057225743869,0.103797034851729,0.54622283550541,0.51172750143783,0.0817912151160971,0.464431620389313,0.035135827886184,0.068661206965545,0.187816897565286,0.323566968326318,4.55916852118995,1.12345843595536e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1263","S132",43.12568301,-116.78562,2.03,14.3,422.1900024,11.7316999,11.7,4.12646112859324,0.077272917819695,0.340537654526007,0.511203517124256,0.0489080218419942,0.291629632684013,0.0261395549442952,0.0511333628753998,0.112302877131519,0.203326937741604,3.39302074137441,1.12345843595536e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1264","S133",43.125801,-116.782742,4.33,14.3,340.9970093,12.2889004,11.7,3.75148372549217,0.0694296463222576,0.323932089038119,0.516266178682585,0.0461146035384177,0.277817485499701,0.023639766353701,0.0457898799685566,0.106245026308945,0.193690925399364,3.05818603842349,1.12345843595536e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1265","S135",43.12633701,-116.788065,2.14,14.3,304.9509888,12.3659,11.7,3.59482677953807,0.0662591242285119,0.321607273047314,0.51108441144581,0.0459608417363397,0.275646431310975,0.0224103996128467,0.0438487246156653,0.105540001554824,0.192226423001635,2.90919395770579,1.12345843595536e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1266","S153",43.14377305,-116.7690419,4.86,24.8181992,174.6260071,11.5256996,11.6999998,3.88735304439312,0.0544126749624006,0.345926463679736,0.561542094418133,0.0471404651750922,0.298785998504644,0.0195672006348731,0.0348454743275275,0.139540512731548,0.208792799823623,3.13868059319581,9.59482529917885e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1267","S167",43.14401171,-116.7356334,3.49,29.3999996,-99.6399994,10.3395004,11.6999998,2.68213494754481,0.0284160354722908,0.388984336957173,0.598105784916872,0.0512163223229805,0.337768014634192,0.0106349625668017,0.0177810729054891,0.167152376658351,0.23540437036037,1.86217782809662,8.95755146646434e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1268","S171",43.15047123,-116.7093699,2.01,29.8999996,-128.2120056,11.3430996,11.6999998,2.43894726714516,0.0264658494608267,0.345841331992581,0.60248695055152,0.0449373481838073,0.300903983808774,0.00995036429464915,0.0165154851661775,0.148176218053275,0.209653907859752,1.70880995977872,8.89062113295218e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1269","S182",43.15738372,-116.7086039,2.63,29.8999996,11.7912998,10.1876001,11.6999998,3.43275318693286,0.038950792194985,0.394930952997143,0.60265027290746,0.0517961690511056,0.343134783946037,0.0146468046978737,0.0243039874971114,0.170775969858905,0.239024665637335,2.58907080624449,8.89062113295218e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1270","S196",43.16752432,-116.7131573,2.53,29.7000008,-16.8381004,10.4827003,11.6999998,3.21468443774785,0.0362386735958581,0.384550027892382,0.601201029296721,0.0503886392236632,0.334161388668719,0.0136064912946921,0.0226321823011661,0.165479184920907,0.232787337360661,2.39562921397804,8.91733288367196e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1271","S211",43.1856935,-116.8038721,2.39,14.3000002,214.5110016,10.3808002,11.6999998,3.33510133465062,0.057761337830639,0.38421824070428,0.51100534664349,0.0557922300241305,0.32842601068015,0.0195342475301655,0.0382270903004735,0.128112234199278,0.22904667072716,2.53596285118927,1.12345843258498e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1272","S220",43.1910335,-116.7813366,3,21.7999992,113.7300034,11.4491997,11.6999998,3.32732093446,0.0484582796334892,0.349065861598552,0.548314048986507,0.0482251199148521,0.3008407416837,0.017160830859961,0.0312974487735282,0.133728612073348,0.209997508698478,2.58607067245613,1.00391949000342e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1273","S226",43.19237763,-116.7177152,1.24,22.7588997,-243.0110016,11.4120998,11.6999998,1.34698419806071,0.0200601364332859,0.259200197830675,0.554282083936252,0.035514227307481,0.223685970523194,0.00715376850907796,0.0129063679242079,0.100657461962215,0.156076593495054,0.810989808339483,9.89582958461313e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1274","S240",43.19788121,-116.8123803,6.65,14.3000002,235.2810059,8.8485403,11.6999998,3.53316204640548,0.0597135740722895,0.440771272318417,0.511007299695114,0.0648046013557765,0.375966670962641,0.020194523380517,0.0395190506917725,0.148804670669017,0.262195392212034,2.62167713713372,1.12345843258498e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1275","S252",43.21141852,-116.7356752,2.15,23.2000008,-96.5361023,11.4284,11.6999998,2.31407761363741,0.0286247305915984,0.350603897342251,0.557524026543903,0.047880953320736,0.302722944021515,0.0102463748784504,0.018378355713148,0.137108226900888,0.211208874356798,1.58653188444588,9.83056979918885e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1276","S269",43.23466902,-116.7465502,1.94,22.1000004,-163.3549957,10.8114996,11.6999998,1.89286658588208,0.0246027153863613,0.335780417403055,0.551887435626944,0.0463731375405935,0.289407279862461,0.00874930049198649,0.0158534148943748,0.129587846371123,0.201910486995164,1.20098511972638,9.9941198376394e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1277","S271",43.24381094,-116.7069646,1.37,12.3000002,-269.9020081,10.9443998,11.6999998,0.994797024921887,0.0181933194617992,0.243798109209079,0.501064711704033,0.0358133936452203,0.207984715563858,0.00607304288748293,0.0121202765743163,0.0776785713888121,0.145425674353149,0.509701350509049,1.15767283556551e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1278","S272",43.24391588,-116.7288696,1.91,12.3000002,-235.6100006,9.7424402,11.6999998,1.25439239303192,0.0203211586654633,0.308425816983159,0.511379166169421,0.0449716225536113,0.263454194429547,0.00687571815633738,0.0134454405091259,0.0980172959920637,0.183524203963973,0.644103917427266,1.15767283556551e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1279","S294",43.24722932,-116.7379734,0.71,11.3000002,-122.663002,12.5579996,11.6999998,1.67401873239924,0.0265450730218546,0.309508689166852,0.497307735319777,0.0449161188199391,0.264592570346913,0.00881653773436047,0.0177285352874942,0.0944353803240062,0.18468442353125,1.05884516635528,1.17516881993327e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1280","S304",43.25439319,-116.7063661,1.96,21.7999992,-149.4850006,10.184,11.6999998,2.01325382035137,0.025289810366298,0.36597756877554,0.551617310035718,0.0507779545275664,0.315199614247973,0.00899081047584446,0.0162989998904536,0.1410025275555,0.219789039380386,1.26119487427364,1.00391949000342e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1281","S314",43.25865197,-116.7756558,1.47,29.7000008,-171.6009979,12.4345999,11.6999998,2.0369947030543,0.0242334768113887,0.288089538315903,0.603131463646964,0.037036606041444,0.251052932274459,0.00911713896829006,0.0151163378430986,0.121725534400939,0.174808445683343,1.42813770784273,8.91733288367196e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1282","S329",43.27973743,-116.8086913,4.23,30.1000004,77.8732986,6.6839399,11.6999998,4.16984740046337,0.0453104194545072,0.538061046546256,0.599499491462454,0.0730210738495811,0.465039972696675,0.0169825458313159,0.0283278736231913,0.241322117435469,0.324386965424729,3.02076685160241,8.86398913100274e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1283","S336",43.28654277,-116.778822,2.49,29.7248001,-54.4290009,11.6964998,11.6999998,2.89242472048659,0.0327767080722438,0.34291400688503,0.595721221821261,0.0448724145822323,0.298041592302798,0.0122363357164545,0.0205403723557894,0.147168141045919,0.208034524594147,2.16153133988925,8.914016346368e-07,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1284","S139.5",43.1285589,-116.7967586,7.91,20.4,1250.559998,10.8751497,18.35,8.8842527383594,0.1555568577937,0.367635500557248,0.541022649062737,0.0515191653013381,0.31611633525591,0.054612943771209,0.100943914022491,0.138206830452589,0.220379709783188,8.00247383977268,1.0252247089575e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1285","S15",43.12971095,-116.7934963,7.17,11.26,866.3049927,9.9629402,11.6999998,5.70854895486838,0.118823057152811,0.399098565331029,0.498659879995618,0.0590481438243028,0.340050421506726,0.0395368503630767,0.0792862067897343,0.124037681728422,0.236907347261175,4.82968230339494,1.17587413632555e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1286","S16",43.20529592,-116.7506016,1.348333333,11.260625,-20.493,10.8393002,11.6999998,2.18368900445919,0.0356428295344349,0.367893365942616,0.49723655484644,0.0541535658048183,0.313739800137798,0.0118370859336246,0.0238057436008103,0.113724552605576,0.218976362012537,1.44745189436402,1.1758631125572e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1287","S17",43.12565165,-116.7811645,1.793125,11.43563636,394.95401,11.1189003,11.6999998,3.80482226099168,0.0746327501251347,0.35938688143284,0.498674322542093,0.0526716665637016,0.306715214869138,0.0248335716094579,0.0497991785156769,0.111227452286875,0.213872162488857,3.04570301465797,1.17278031971834e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1288","S18",43.24720654,-116.7071648,0.68,11.63333333,-212.5399933,11.2952003,11.6999998,1.28506586818143,0.0218331425157272,0.28360436180708,0.498255553416648,0.0416825824282998,0.241921779378781,0.00726076701814367,0.0145723754975835,0.0885993242403741,0.169139692824281,0.721889346793971,1.16930764455813e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1289","S19",43.06815056,-116.7584612,10.3,11.77166667,1159.089966,7.6005998,11.6999998,7.11617884392696,0.14627966878322,0.493922852501516,0.501303290228643,0.0742256738002675,0.419697178701249,0.0488445470890937,0.0974351216941263,0.158394371378098,0.29216613985173,6.02541581141239,1.16688384663887e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1290","S2",43.11980227,-116.722923,5.56,6.333333333,517.4790039,7.6586399,15.5909996,4.08327346191008,0.0859625842305268,0.489662141978789,0.47892986844159,0.0756511952720045,0.414010946706784,0.0278377291817143,0.0581248550488125,0.133539039608178,0.2886381833027,3.08547151278989,1.26606265981217e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1291","S20",43.06520205,-116.7593348,2.906666667,11.87875,300.5150146,9.34935,11.6999998,3.58555068529946,0.0657806158034927,0.421157980467922,0.500467714785547,0.0624680249972548,0.358689955470667,0.0219405417017355,0.0438400741017573,0.133715183943485,0.250137935052957,2.7147589700316,1.16501104401577e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1292","S22",43.19273015,-116.8149283,2.73,12.28333333,287.8999939,9.3677101,11.6999998,3.56356464869659,0.0646100365130777,0.42040460721688,0.502092309831468,0.0622340215859796,0.3581705856309,0.0215966770209924,0.0430133594920853,0.134840827151057,0.249801316208258,2.69390786160732,1.15796229348647e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
"1293","S23",43.12385697,-116.7800245,3.462142857,12.293,414.5589905,11.9081001,11.6999998,3.90380237449693,0.0764530097304401,0.332693379571299,0.503294910036294,0.0484574517517033,0.284235927819596,0.0255960493163359,0.0508569604141041,0.105231655225617,0.198623811112701,3.19080051885687,1.15779440106852e-06,1,"",15,1.923330431,1.17193146,0.939871237,1.113060049,0.431290384,0.663241492,0.092815801,0.335757315,1.942411435
